Sr. No.,Link to the order,IDENTIFICATION INDICATORS,1. Matter ID [Alphanumeric],"2. Appeal Number [Alphanumeric]

","3. Name of Company
[English, 99]

",4. Appellant(s) [English],"5. Lead Counsel(s) for Appellant(s)
[English, 99] 

",6. Respondent(s) [English],"7. Lead Counsel(s) for Respondent(s)
[English, 99] 

","8. Date of Last Hearing
[Numeric (DD-MM-YYYY format), 99]

","9. Date Order was Reserved 
[Numeric (DD-MM-YYYY format), 99, NA]

","10. Date of Order
[Numeric (DD-MM-YYYY format), 99]

","11. Date of Show Cause Notice
[Numeric (DD-MM-YYYY format), 99, NA] ","12. Date of Impugned Order(s)
[Numeric (DD-MM-YYYY format), 99]","13. Link to Impugned Order [URL]

",14. ERC from which appeal arises [Alphanumeric],TRIBUNAL COMPOSITION ,"15. Bench Strength
[Numeric, 99]

","16. Bench has Chairperson 
[Yes (1), No (0), 99] 

","17. Name of Chairperson
[English, NA]

","18. Bench has Judicial Member [Yes (1), No (0), 99] ","19. Name of Judicial Member
[English, NA]

","20. Bench has Technical Member [Yes (1), No (0), 99]","21. Name of Technical Member
[English, NA]

","22. Order Written by Chairperson
[Yes (1), No (0), 99, NA] 

","23. Order Written by Judicial Member
[Yes (1), No (0), 99, NA]

","24. Order Written by Technical Member
[Yes (1), No (0), 99, NA]

","25. Dissenting Opinion
[Yes (1), No (0), 99] 

","26. Dissenting Member
[English, NA]

",ENERGY SOURCE INDICATORS  ,"27. Energy Source was Solar
[Yes (1), No (0), 99]

","28. Energy Source was Wind
[Yes (1), No (0), 99]

","29. Energy Source was Oil
[Yes (1), No (0), 99]

","30. Energy Source was Biomass
[Yes (1), No (0), 99]

","31. Energy Source was Bagasse
[Yes (1), No (0), 99]

","32. Energy Source was Coal
[Yes (1), No (0), 99]

","33. Energy Source was Other 
[Yes (1), No (0), 99]

",PROJECT TYPE INDICATORS,"34. Project was State Entity [Yes (1), No (0), 99] ","35. Project was Power Generator selling to Private Parties [Yes (1), No (0), 99] ","36. Project was a Stand-Alone System
[Yes (1), No (0), 99]

","37. Project was a Captive Project
[Yes (1), No (0), 99]

","38. Project was an Electricity Trader
[Yes (1), 99, NA]

","39. Project was a Transmission Licensee 
[Yes (1), 99, NA]

","40. Project was a Sale-to-State Utility  [Yes (1), 99, NA]","41. Project was RTC Compliant [Yes (1), No (0), 99, NA]","42. Project was RPO Compliant [Yes (1), No (0), 99, NA]",PRAYERS AND ISSUES,"43. Appellant’s Prayers
[English, 99]

","44. Issues
[English, 99]

","45. Issue tariff related?
[Yes (1), No (0), 99]

","46. Dispute over the completion date or a delay in completion?
[Yes (1), No (0), 99]

","47. Issue regarding open access or wheeling and banking?
[Yes (1), No (0), 99]

","48. Issue on non-payment by the state entity?
[Yes (1), No (0), 99]

","49. Issue on exercise of regulatory powers by ERC?
[Yes (1), No (0), 99]

","50. Issue regarding purchase obligations of renewable energy?
[Yes (1), No (0), 99]

","51. Order
[English, 99]

",PRECEDENT,"52. Order cites prior APTEL Orders
[Yes (1), No (0)]

","53. Order cites prior ERC Orders
[Yes (1), No (0)]

",LEGISLATION/ REGULATION,"54. Electricity Act, 2003 invoked
[Yes (1), No (0)]

","55. Fees for Making Application for Grant of License Rules, 2004 invoked
[Yes (1), No (0)]

","56. National Electricity Plan Notification Rules, 2004 invoked
[Yes (1), No (0)]

","57. Means of Delivery of Notice, Order or Document Rules, 2004 invoked
[Yes (1), No (0)]

","58. Appellate Tribunal for Electricity (Procedure, Form, Fee and Record of Proceedings) Rules, 2007 invoked
[Yes (1), No (0)]

","59. Electricity Rules, 2005 invoked
[Yes (1), No (0)]

","60. Electricity (Rights of Consumers) Amendment Rules, 2021 invoked
[Yes (1), No (0)]

","61. Electricity (Late Payment Surcharge and Related Matters) Rules, 2022 invoked
[Yes (1), No (0)]

","62. Electricity (Promoting Renewable Energy Through Green Energy Open Access) Rules, 2022 invoked
[Yes (1), No (0)]

","63. Other Legislation, Rules, Regulations invoked [Alphanumeric]",INTERIM PROCEEDINGS,"64. Interim stay of the impugned order granted
[Yes (1), No (0), 99, NA]

","65. Interim stay was granted ex parte
[Yes (1), No (0), 99, NA]

","66. Deposit of penalty under S. 111 of Electricity Act dispensed with?
[Yes (1), No (0), NA]

","67. Why dispensed?
[English, NA]

",APPEAL WITHDRAWN/ REMANDED/ DISMISSED/ ALLOWED,"68. Appeal Withdrawn
[Yes (1), NA ]

","69. Filed Fresh Appeal
[Yes (1), NA]

","70. Delay in Filing Appeal
[Yes (1), NA] 

","71. Delay Condoned
[Yes (1), No (0), NA]

","72. Appeal Remanded
[Yes (1), No (0)]

","73. Procedural Ground 1 
[Descriptive, 99, NA] 

","74. Impugned Order Quashed
[Yes (1), No (0), 99, NA].

","75. Appeal Dismissed 
[Yes (1), No (0), 99]

","76. Appeal Partly Allowed
[Yes (1), No (0), 99] 
","77. Appeal Fully Allowed
[Yes (1), No (0), 99]

","78. Allowed because:
[English,99,NA]

",SANCTIONS,"79. Impugned Order involved  sanctions imposed by ERC
[Yes (1), No (0), 99]

","80. Part Penalty Amount Deposited for Appeal
[Figures in Indian numbering system, 99, NA]

","81. Sanctions Modified
[Yes (1), No (0), 99, NA] 
","82. Penalty Amount under ERC Order
[Figures in Indian numbering system, 99, NA]

","83. Modified Penalty Amount under APTEL Order
[Figures in Indian numbering system, 99, NA]

","84. Did the ERC revoke a party’s licence?
[Yes (1), No (0), 99, NA]

","85. Did the APTEL set aside the revocation of licence?
[Yes (1), No (0), 99, NA]

","86. Did the ERC impose terms and conditions under Section 19 without revoking a party’s licence?
[Yes (1), No (0), 99, NA]

","87. Did the ERC suspend a distribution licence?
[Yes (1), No (0), 99, NA]

","88. Did the APTEL set aside such suspension?
[Yes (1), No (0), 99, NA]

","89. Did the APTEL modify the conditions imposed on such party?
[Yes (1), No (0), 99, NA]

","90. Did the ERC require a licensee to sell their utility under Section 20?
[Yes (1), No (0), 99,NA]

","91. Did the APTEL set aside such sale?
[Yes (1), No (0), 99, NA]

",COSTS,"92. Costs Ordered
[Yes (1), No (0), 99] 

","93. Quantum of costs
[Figures in Indian numbering system, 99, NA]

","94. Costs Ordered on Appellant
[Yes (1), No (0), 99, NA]

","95. Costs Ordered on Respondent
[Yes (1), No (0), 99, NA]

",Remarks,Impugned Order Arose from Petition Type,Notes on Petition Types
182,,,,,,"Chief Financial Controller/Revenue, Tamil Nadu Electricity Board",G. Umapathy,,,,,,,,,,,,,,,,,,,,,,,,99,1,99,99,99,99,99,,0,99,0,1,99,99,1,99,99,,99,,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
183,,,,,,"The Superintending Engineer, Tamil Nadu Generation and Distribution Corporation Limited",G. Umapathy,,,,,,,,,,,,,,,,,,,,,,,,99,1,99,99,99,99,99,,0,99,0,1,99,99,1,99,99,,99,,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
184,,,,,,"The Superintending Engineer, Tamil Nadu Generation and Distribution Corporation Limited",G. Umapathy,,,,,,,,,,,,,,,,,,,,,,,,99,1,99,99,99,99,99,,0,99,0,1,99,99,1,99,99,,99,,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
185,,,,,,,,Century Flour Mills Limited,Anand K. Ganesan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
186,,,,,,,,Tamil Nadu Electricity Regulatory Commission,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
187,https://drive.google.com/file/d/1DNU3uQOoappFD3gqnKN4MV_fTYTTIWLb/view?usp=sharing,,,68/2015,,M/s Indus Towers Limited,Anand K. Ganesan,,,99,99,30-11-2015,NA,11-12-2014,,TNERC,,2,0,NA,1,Justice Surendra Kumar,1,T. Munikrishnaiah,NA,0,1,0,NA,,99,99,99,99,99,99,99,,99,99,99,99,99,99,99,99,99,,99,"1. Whether the State Commission erred in computing the ARR and tariff order based on average cost of supply?
2. Whether the State Commission failed to implement the order of this Tribunal in implementing voltage wise cost of supply?
3. Whether the State Commission committed mistake in computing higher cross subsidy in tariff order for the financial year 2014-15 as compared to the previous tariff order 2013-14 for the appellant category?",1,0,0,0,1,0,"The present Appeal, being Appeal No.68 of 2015 is hereby dismissed and the Impugned Order dated 11.12.2014 passed by the Tamil Nadu Electricity Regulatory Commission in Petition No.SMT Order No.9 of 2014, is hereby affirmed. Further, the State Commission is directed to implement the Voltage Wise/Category wise cost of supply in the next tariff order. The State Commission is also directed to implement the National Tariff Policy, Electricity Act, 2003 and directions of this Tribunal, that the cross subsidy of the subsidizing categories has to be reduced every year to bring it down to the level of ±20%.

No order to Cost.",,1,0,,1,0,0,0,0,0,0,0,0,"1. Tamil Nadu Electricity Regulatory Commission (Terms and Conditions for Determination of Tariff) Regualtion, 2005",,99,99,NA,NA,,NA,NA,NA,NA,0,NA,0,1,0,0,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,NA,NA,,SMT,
188,,,,,,,,Tamil Nadu Generation and Distribution Corporation Limited,G. Umapathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
189,,,,,,,,Tamil Nadu Electricity Regulatory Commission,T. Mohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
190,https://drive.google.com/file/d/1BV2ZBjPBSR7fLkgFyKXsgkSLtjlyBUj7/view?usp=sharing,,,240/2013,,Tamil Nadu Generation and Distribution Corporation Limited,S. Vallinayagam,,,99,99,03-04-2014,NA,15-07-2013,,TNERC,,2,1,Justice M. Karpaga Vinayagam,0,NA,1,Rakesh Nath,1,NA,0,0,NA,,0,0,0,0,0,0,1,,0,0,0,0,99,99,1,99,99,,99,"Whether the findings of the State Commission that the Generator is liable to pay only demand and energy charges as per the PPA and not other charges namely Maximum Demand Charges, Low Power Factor Penalty and Development Charges as applicable to a consumer for power consumed for testing and commissioning of the Generating Plant before the Commercial Operation Date is justified in the light of the Tariff Order and Supply Code?",0,0,0,0,0,0,"71. In view of the above findings, we are not inclined to interfere in the Impugned Order.

72. Consequently, the Appeal is dismissed as devoid of merits.

73. No order as to costs.",,1,0,,1,0,0,0,0,0,0,0,0,0,,99,99,NA,NA,,NA,NA,NA,NA,0,NA,0,1,0,0,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,NA,NA,,DRP,
191,,,,,,,,M/s Lanco Tanjore Power Company Limited,"Vijay Narayan, Sr. Adv.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
192,,,,,,,,Tamil Nadu Electricity Regulatory Commission,"Vijay Narayan, Sr. Adv.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
193,https://drive.google.com/file/d/1DHWWP_mFDGDoiWQ6orMDfwAor_Ge7qWP/view?usp=sharing,,,92/2013,,Tamil Nadu Electricity Consumers’ Association,"N.L. Rajah, Sr. Adv.",,,99,99,21-01-2014,NA,07-03-2013,,TNERC,,2,1,Justice M. Karpaga Vinayagam,0,NA,1,Rakesh Nath,0,NA,1,0,NA,,1,0,0,0,0,0,0,,99,99,99,99,99,99,99,99,99,,99,"1. Whether the policy directive issued by the State Government to the State Commission under Section 108 of the Electricity Act, 2003 regarding the implementation of the Solar Policy was binding on the State Commission?
2. Whether the State Commission was correct in specifying the Solar Purchase Obligation for the HT and LT Commercial category of consumers of the distribution licensee in consonance with the State Government’s directive without considering its own Renewable Purchase Obligation Regulations, 2010?
3. Whether the impugned order regarding Solar Purchase Obligation on some category of consumers of the distribution licensee is discriminatory and is contrary to its Renewable Purchase Obligation Regulations, 2010?
4. Whether the State Commission could have stipulated the Solar Purchase Obligation consequent upon the policy directive issued by the State Commission u/s 108 independent of exercising the powers vested with the State Commission under Section 86(1)(e) of the 2003 Act?
5. Whether the impugned order has been passed simply to implement the directions of State Government u/s 108 without appreciating the position of law and without application of mind?",0,0,0,0,1,1,"36. In view of above, the Appeals are allowed and the impugned order is set aside. No order as to costs.",,1,0,,1,0,0,0,0,0,0,0,0,"1. TNERC Renewable Energy Purchase Obligation Regulations 2010
2. Tamil Nadu Solar Energy Policy, 2012",,99,99,NA,NA,,NA,NA,NA,NA,0,NA,1,0,0,1,State Commission has simply tried to implement the directions of the State Government by passing the impugned order without considering its own functions and powers under the 2003 Act and its own Renewable Energy Regulations notified under the Act and even without considering the other important issues raised by the objectors.,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,NA,NA,,NA,"(both appeals from order of ERC implementing State Policy, petition type unknown)"
194,,,,,,,,Tamil Nadu Electricity Regulatory Commission,T. Mohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
195,,,,,,,,Tamil Nadu Generation and Distribution Corporation Limited,S. Vallinayagam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
196,,,,109/2013,,Tamil Nadu Spinning Mills Association,R.S. Pandiyaraj,,,,,,NA,07-03-2013,,TNERC,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,99,99,99,99,99,99,99,99,99,,99,"1. Whether the policy directive issued by the State Government to the State Commission under Section 108 of the Electricity Act, 2003 regarding the implementation of the Solar Policy was binding on the State Commission?
2. Whether the State Commission was correct in specifying the Solar Purchase Obligation for the HT and LT Commercial category of consumers of the distribution licensee in consonance with the State Government’s directive without considering its own Renewable Purchase Obligation Regulations, 2010?
3. Whether the impugned order regarding Solar Purchase Obligation on some category of consumers of the distribution licensee is discriminatory and is contrary to its Renewable Purchase Obligation Regulations, 2010?
4. Whether the State Commission could have stipulated the Solar Purchase Obligation consequent upon the policy directive issued by the State Commission u/s 108 independent of exercising the powers vested with the State Commission under Section 86(1)(e) of the 2003 Act?
5. Whether the impugned order has been passed simply to implement the directions of State Government u/s 108 without appreciating the position of law and without application of mind?",0,0,0,0,1,1,"36. In view of above, the Appeals are allowed and the impugned order is set aside. No order as to costs.",,,,,,,,,,,,,,,,99,99,NA,NA,,NA,NA,NA,NA,0,NA,1,0,0,1,State Commission has simply tried to implement the directions of the State Government by passing the impugned order without considering its own functions and powers under the 2003 Act and its own Renewable Energy Regulations notified under the Act and even without considering the other important issues raised by the objectors.,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,NA,NA,,,
197,,,,,,,,Tamil Nadu Electricity Regulatory Commission,T. Mohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
198,,,,,,,,Tamil Nadu Generation and Distribution Corporation Limited,S. Vallinayagam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
199,https://drive.google.com/file/d/1DXcnUDfYLsQ5m2x59B-QBU2pMpxDxstw/view?usp=sharing,,,197/2012,,Beta Wind Farm (P) Limited,Rahul Balaji,,,99,99,24-05-2013,NA,31-07-2012,,TNERC,,2,1,Justice M. Karpaga Vinayagam,0,NA,1,Rakesh Nath,1,NA,0,0,NA,,0,1,0,0,0,0,0,,0,99,99,99,99,99,99,99,99,,99,"1. Whether the State Commission’s action in deciding the wind energy tariff in a suo-moto proceeding without circulating a consultative paper to the stakeholders as was done earlier before issuing previous tariff orders in the years 2006 and 2009 is legal?
2. Whether the State Commission has erred in applying the revised charges determined in the impugned order for wheeling of energy from wind energy generators for captive use or third party sale to the wind energy generators which entered into wheeling agreements with the distribution licensees before the date of the impugned order?
3. Whether the State Commission has erred in determining the capital cost of wind energy projects? 
4. Whether the State Commission has gone wrong in allowing the pre-tax Return on Equity without considering the increase in rate of Minimum Alternate Tax?
5. Whether the State Commission has failed to provide adequate Annual Maintenance Charge and Insurance charge in the tariff?
6. Whether the State Commission was correct in deciding the Capacity Utilisation Factor without considering the loss of generation due to interruption caused by the Grid or non-availability of adequate power evacuation infrastructure?
7. Whether the State Commission has gone wrong in deciding the tariff without considering the time value of money?
8. Whether the State Commission was right in allowing the recovery of transmission charges on the basis of the installed capacity instead of on the basis of Plant Load Factor/units generated by wind energy generators?
9. Whether the State Commission has gone wrong in deciding the banking charges? 
10. Whether the State Commission was right in revising the transmission and wheeling charges and levying in terms of money and allowing recovery of line losses in respect of energy wheeled from wind energy generators for captive use and for sale to third party?
11. Whether the State Commission was correct in charging the scheduling and system operation charges from wind energy generators when the power of wind energy generators is not scheduled? 
12. Whether the State Commission was correct in not allowing the deemed demand charges which were allowed in the previous tariff orders?
13. Whether the State Commission has gone wrong in not providing the banking facility to captive wind energy generators who were availing the Renewable Energy Certificate?",1,0,0,0,1,0,"171. Accordingly, the Appeal is allowed in part as indicated above. The Registry shall forward a copy of this judgement to all the State/Joint Commissions and the Central Commissions for necessary action as directed under paragraphs 64 and 169 above. The State Commission is directed to comply with our directions and pass the consequential orders on the specified issues after hearing the parties and after allowing the parties to furnish the materials. There is no order as to costs.",,1,0,,1,0,0,0,0,0,0,0,0,"1. The Power Procurement from New and Renewable Sources of Energy Regulations, 2008
2. Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources) Regulations, 2012",,99,99,NA,NA,,NA,NA,NA,NA,1,1,0,0,1,0,"i) Circulation of Consultative Paper prior to issuing the tariff order: No prejudice has been caused by non-circulation of Consultative Paper regarding determination of tariff of wind energy generators for procurement of power by the distribution licensee as the base for this proceeding was the last tariff order. All the stake-holders had given their suggestions for either retaining or modifying the various norms decided in the earlier tariff order and the State Commission after giving them an opportunity of hearing and after considering their suggestions and objections on the various components of tariff has finally determined the tariff. However, regarding the some issues relating to the transmission and wheeling of energy from wind generators for captive use and third party sale, the State Commission has introduced new method for determination of charges as well as the mode for recovery of charges and revised the charges substantially, Hence, we feel that the State Commission should have circulated a Consultative Paper on these issues. All these issues have been specifically challenged by the Appellants in these Appeals. At this stage, when the State Commission has already given its findings and given its own reasons for the same, Circulation of a Consultative Paper by the State Commission and de-novo hearing of the case would not be necessary. However, after considering the submissions of the parties on some specific issues, we have given our findings and remanded the matter to the State Commission for reconsideration of those issues where we felt that the Appellants have to be heard by the State Commission.

ii) Applicability of Tariff order: The Tariff of the wind energy generators for procurement of energy by the distribution licensee would apply prospectively i.e. w.e.f. 1.8.2012 for the projects which are commissioned and entered into PPA on or after 1.8.2012. For wind energy generators who have entered into PPAs for sale of power to the distribution licensees prior to 1.8.2012, the then prevailing tariff would be applicable. However, the transmission and wheeling charges for wind energy wheeled for captive use or third party sale irrespective of date of wheeling agreement, the rate as decided in the impugned order will be applicable w.e.f. 1.8.2012.

…

v) Annual Maintenance Contract Charges and Insurance Charges: We direct the State Commission to allow the same O&M charges and insurance charges as a percentage of Capital Cost as decided in the previous tariff order dated 20.3.2009.

vi) Plant Load Factor/Capacity Utilisation Factor: We are not inclined to allow any reduction in Capacity Utilisation Factor on account of loss of generation due to grid problems. However, we have given directions to the State Commission, TANGEDCO and TANTRANSCO in paragraph 114 for augmentation of transmission and distribution system to avert loss of generation at Wind Energy Generators due to inadequate power evacuation infrastructure.

vii) Time Value of Money: This issue is decided in favour of the Appellants in terms of this Tribunal’s findings in judgement dated 18.12.2007 in Appeal No.205 and 235 of 2006.

…

ix)Abnormal Rise of Banking Charges: The findings of the State Commission on this issue are set aside. The State Commission is directed to reconsider the computation of the charges after hearing the stake-holdings and decide the issue afresh keeping in view the observations made by this Tribunal in Appeal No.98 of 2010.

…

xii) Deemed Demand Charges: We set aside the order of the State Commission and remand the matter to the State Commission for reconsideration after giving opportunity to all the persons concerned and in the light of the earlier tariff orders.

xiii) Encashment or lapsed Units by REC Captive users: The findings of the State Commission on this issue are set aside and the matter is remanded back to the State Commission with directions to hear all the parties concerned and decide the issue in the light of the judgment rendered by this Tribunal in Appeal No. 45 and 91 of 2012.",,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,NA,NA,,NA,(same tariff order for all 6 appeals - petition type unknown)
200,,,,,,,,Tamil Nadu Electricity Regulatory Commission,R. Selvakumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
201,,,,,,,,Tamil Nadu Generation and Distribution Corporation Limited,S. Vallinayagam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
202,,,,,,,,Tamil Nadu Transmission Corporation Limited.,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
203,,,,198/2012,,Indian Wind Power Association,Rahul Balaji,,,,,,NA,31-07-2012,,TNERC,,,,,,,,,,,,,,,0,1,0,0,0,0,0,,0,99,99,99,99,99,99,99,99,,99,"1. Whether the State Commission’s action in deciding the wind energy tariff in a suo-moto proceeding without circulating a consultative paper to the stakeholders as was done earlier before issuing previous tariff orders in the years 2006 and 2009 is legal?
2. Whether the State Commission has erred in applying the revised charges determined in the impugned order for wheeling of energy from wind energy generators for captive use or third party sale to the wind energy generators which entered into wheeling agreements with the distribution licensees before the date of the impugned order?
3. Whether the State Commission has erred in determining the capital cost of wind energy projects? 
4. Whether the State Commission has gone wrong in allowing the pre-tax Return on Equity without considering the increase in rate of Minimum Alternate Tax?
5. Whether the State Commission has failed to provide adequate Annual Maintenance Charge and Insurance charge in the tariff?
6. Whether the State Commission was correct in deciding the Capacity Utilisation Factor without considering the loss of generation due to interruption caused by the Grid or non-availability of adequate power evacuation infrastructure?
7. Whether the State Commission has gone wrong in deciding the tariff without considering the time value of money?
8. Whether the State Commission was right in allowing the recovery of transmission charges on the basis of the installed capacity instead of on the basis of Plant Load Factor/units generated by wind energy generators?
9. Whether the State Commission has gone wrong in deciding the banking charges? 
10. Whether the State Commission was right in revising the transmission and wheeling charges and levying in terms of money and allowing recovery of line losses in respect of energy wheeled from wind energy generators for captive use and for sale to third party?
11. Whether the State Commission was correct in charging the scheduling and system operation charges from wind energy generators when the power of wind energy generators is not scheduled? 
12. Whether the State Commission was correct in not allowing the deemed demand charges which were allowed in the previous tariff orders?
13. Whether the State Commission has gone wrong in not providing the banking facility to captive wind energy generators who were availing the Renewable Energy Certificate?",1,0,0,0,1,0,"171. Accordingly, the Appeal is allowed in part as indicated above. The Registry shall forward a copy of this judgement to all the State/Joint Commissions and the Central Commissions for necessary action as directed under paragraphs 64 and 169 above. The State Commission is directed to comply with our directions and pass the consequential orders on the specified issues after hearing the parties and after allowing the parties to furnish the materials. There is no order as to costs.",,,,,,,,,,,,,,,,99,99,NA,NA,,NA,NA,NA,NA,1,1,0,0,1,0,"i) Circulation of Consultative Paper prior to issuing the tariff order: No prejudice has been caused by non-circulation of Consultative Paper regarding determination of tariff of wind energy generators for procurement of power by the distribution licensee as the base for this proceeding was the last tariff order. All the stake-holders had given their suggestions for either retaining or modifying the various norms decided in the earlier tariff order and the State Commission after giving them an opportunity of hearing and after considering their suggestions and objections on the various components of tariff has finally determined the tariff. However, regarding the some issues relating to the transmission and wheeling of energy from wind generators for captive use and third party sale, the State Commission has introduced new method for determination of charges as well as the mode for recovery of charges and revised the charges substantially, Hence, we feel that the State Commission should have circulated a Consultative Paper on these issues. All these issues have been specifically challenged by the Appellants in these Appeals. At this stage, when the State Commission has already given its findings and given its own reasons for the same, Circulation of a Consultative Paper by the State Commission and de-novo hearing of the case would not be necessary. However, after considering the submissions of the parties on some specific issues, we have given our findings and remanded the matter to the State Commission for reconsideration of those issues where we felt that the Appellants have to be heard by the State Commission.

ii) Applicability of Tariff order: The Tariff of the wind energy generators for procurement of energy by the distribution licensee would apply prospectively i.e. w.e.f. 1.8.2012 for the projects which are commissioned and entered into PPA on or after 1.8.2012. For wind energy generators who have entered into PPAs for sale of power to the distribution licensees prior to 1.8.2012, the then prevailing tariff would be applicable. However, the transmission and wheeling charges for wind energy wheeled for captive use or third party sale irrespective of date of wheeling agreement, the rate as decided in the impugned order will be applicable w.e.f. 1.8.2012.

…

v) Annual Maintenance Contract Charges and Insurance Charges: We direct the State Commission to allow the same O&M charges and insurance charges as a percentage of Capital Cost as decided in the previous tariff order dated 20.3.2009.

vi) Plant Load Factor/Capacity Utilisation Factor: We are not inclined to allow any reduction in Capacity Utilisation Factor on account of loss of generation due to grid problems. However, we have given directions to the State Commission, TANGEDCO and TANTRANSCO in paragraph 114 for augmentation of transmission and distribution system to avert loss of generation at Wind Energy Generators due to inadequate power evacuation infrastructure.

vii) Time Value of Money: This issue is decided in favour of the Appellants in terms of this Tribunal’s findings in judgement dated 18.12.2007 in Appeal No.205 and 235 of 2006.

…

ix)Abnormal Rise of Banking Charges: The findings of the State Commission on this issue are set aside. The State Commission is directed to reconsider the computation of the charges after hearing the stake-holdings and decide the issue afresh keeping in view the observations made by this Tribunal in Appeal No.98 of 2010.

…

xii) Deemed Demand Charges: We set aside the order of the State Commission and remand the matter to the State Commission for reconsideration after giving opportunity to all the persons concerned and in the light of the earlier tariff orders.

xiii) Encashment or lapsed Units by REC Captive users: The findings of the State Commission on this issue are set aside and the matter is remanded back to the State Commission with directions to hear all the parties concerned and decide the issue in the light of the judgment rendered by this Tribunal in Appeal No. 45 and 91 of 2012.",,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,NA,NA,,,
